1116.2,788.15,592.48,376.94
31.672,31.031,89.012,89.338
291.14,343.19,343.15,291.21
127.65,127.53,185.12,184.93
291.25,343.13,343.09,291.32
222.99,223.38,280.58,279.88
291.37,343.06,343.02,291.43
317.68,318.59,375.4,374.19
291.48,343,342.96,291.54
411.74,413.15,469.58,467.87
291.59,342.93,342.9,291.65
505.17,507.07,563.13,560.93
291.69,342.87,342.83,291.76
32.725,32.095,89.554,89.874
205.64,256.76,256.89,205.88
127.85,127.73,184.8,184.61
206.04,256.98,257.12,206.27
222.33,222.72,279.41,278.72
206.43,257.21,257.34,206.67
316.19,317.08,373.39,372.2
206.82,257.43,257.57,207.06
409.42,410.81,466.74,465.07
207.21,257.66,257.79,207.44
502.04,503.91,559.48,557.32
207.6,257.88,258.01,207.83
33.759,33.141,90.086,90.401
121.65,171.86,172.17,122.06
128.04,127.92,184.49,184.3
122.32,172.37,172.68,122.73
221.69,222.07,278.26,277.58
122.99,172.88,173.18,123.39
314.72,315.6,371.42,370.25
123.66,173.38,173.68,124.05
407.15,408.51,463.96,462.31
124.32,173.88,174.18,124.71
498.96,500.8,555.89,553.77
124.97,174.37,174.67,125.36
34.776,34.168,90.609,90.918
39.141,88.472,88.941,39.704
128.22,128.11,184.18,184
40.079,89.252,89.718,40.639
221.06,221.44,277.13,276.47
41.011,90.027,90.49,41.568
313.29,314.15,369.48,368.33
41.938,90.797,91.257,42.49
404.91,406.25,461.22,459.6
42.858,91.562,92.019,43.407
495.94,497.75,552.36,550.28
43.772,92.322,92.776,44.318
