1583.8,1152.9,875.33,555.21
45.134,39.032,118.05,123.13
396.26,469.47,472.09,398.29
175.78,171.4,252.48,255.79
399.66,473.86,476.55,401.74
309.81,307.24,390.47,391.9
403.14,478.37,481.13,405.27
447.34,446.68,532.14,531.6
406.72,482.99,485.82,408.91
588.51,589.87,677.65,675.03
410.39,487.74,490.65,412.64
733.48,736.96,827.16,822.34
414.16,492.62,495.61,416.47
54.948,49.112,126.44,131.29
278.51,348.53,350.18,279.62
182.83,178.64,257.94,261.09
280.36,351.3,352.99,281.5
313.93,311.48,392.83,394.2
282.26,354.13,355.87,283.43
448.39,447.76,531.24,530.73
284.21,357.04,358.82,285.41
586.33,587.63,673.32,670.82
286.21,360.02,361.85,287.44
727.88,731.21,819.21,814.61
288.27,363.09,364.96,289.52
64.342,58.755,134.46,139.11
165.8,232.84,233.6,166.06
189.56,185.56,263.15,266.17
166.24,234.11,234.89,166.51
317.87,315.53,395.09,396.39
166.69,235.42,236.22,166.97
449.39,448.8,530.39,529.89
167.16,236.76,237.58,167.44
584.24,585.48,669.19,666.8
167.63,238.13,238.97,167.92
722.55,725.72,811.62,807.24
168.12,239.54,240.4,168.41
73.342,67.988,142.14,146.6
57.821,122.06,122,57.309
196.01,192.18,268.14,271.03
56.964,121.97,121.91,56.439
321.65,319.4,397.25,398.5
56.085,121.87,121.81,55.548
450.35,449.78,529.57,529.1
55.185,121.78,121.72,54.634
582.25,583.43,665.24,662.96
54.263,121.68,121.61,53.698
717.44,720.48,804.39,800.2
53.317,121.57,121.51,52.738
