1864.8,1024.1,481.96,362.44
40.706,34.031,73.145,79.658
260.64,302.44,304.82,262.75
105.89,99.487,139.41,145.64
264.17,306.42,308.85,266.33
172.41,166.3,207.05,212.99
267.78,310.48,312.96,269.98
240.32,234.5,276.11,281.74
271.46,314.63,317.16,273.7
309.65,304.14,346.64,351.95
275.21,318.86,321.44,277.51
380.45,375.27,418.68,423.66
279.05,323.18,325.82,281.39
51.68,45.118,83.963,90.365
191.91,233.01,234.94,193.59
116.41,110.12,149.76,155.89
194.72,236.25,238.22,196.44
182.47,176.46,216.91,222.75
197.59,239.56,241.57,199.34
249.88,244.16,285.47,291
200.51,242.93,244.99,202.3
318.7,313.29,355.46,360.68
203.5,246.38,248.48,205.32
388.96,383.88,426.95,431.83
206.55,249.89,252.04,208.41
62.469,56.018,94.596,100.89
124.35,164.75,166.26,125.61
126.76,120.57,159.93,165.96
126.46,167.28,168.82,127.74
192.35,186.44,226.61,232.34
128.61,169.85,171.43,129.92
259.28,253.66,294.66,300.1
130.81,172.48,174.09,132.14
327.59,322.27,364.13,369.25
133.05,175.17,176.81,134.41
397.32,392.32,435.06,439.86
135.33,177.91,179.58,136.73
73.078,66.734,105.05,111.24
57.914,97.641,98.738,58.769
136.93,130.85,169.94,175.85
59.346,99.476,100.6,60.219
202.06,196.26,236.13,241.77
60.807,101.35,102.49,61.697
268.51,262.99,303.69,309.03
62.297,103.26,104.42,63.206
336.32,331.1,372.64,377.68
63.818,105.21,106.4,64.746
405.53,400.62,443.03,447.75
65.371,107.2,108.41,66.318
