1084.2,602.82,650.48,481.39
43.531,42.571,104.02,104.55
358.62,417.06,414.63,356.22
145.21,144.97,206.4,206.21
354.61,413.01,410.58,352.21
246.86,247.34,308.74,307.83
350.6,408.96,406.53,348.2
348.47,349.67,411.04,409.42
346.6,404.92,402.49,344.19
450.04,451.96,513.31,510.96
342.59,400.87,398.45,340.19
551.57,554.21,615.54,612.48
338.59,396.83,394.4,336.19
45.101,44.163,104.89,105.41
263.03,320.12,317.73,260.66
145.61,145.37,206.08,205.89
259.08,316.13,313.74,256.72
246.08,246.55,307.23,306.34
255.14,312.15,309.76,252.77
346.51,347.68,408.34,406.75
251.2,308.17,305.78,248.83
446.91,448.78,509.42,507.13
247.26,304.19,301.8,244.89
547.27,549.84,610.46,607.46
243.32,300.21,297.83,240.95
46.636,45.72,105.75,106.25
169.63,225.41,223.06,167.3
145.99,145.76,205.77,205.59
165.74,221.49,219.14,163.41
245.31,245.77,305.76,304.89
161.86,217.57,215.22,159.53
344.6,345.74,405.7,404.15
157.98,213.65,211.3,155.65
443.85,445.67,505.62,503.38
154.1,209.74,207.39,151.77
543.06,545.57,605.49,602.57
150.22,205.82,203.47,147.9
48.136,47.24,106.59,107.08
78.339,132.86,130.55,76.045
146.37,146.14,205.47,205.29
74.516,129,126.69,72.222
244.56,245.01,304.32,303.47
70.693,125.15,122.83,68.401
342.73,343.84,403.13,401.61
66.873,121.29,118.98,64.581
440.85,442.64,501.9,499.71
63.053,117.43,115.12,60.762
538.95,541.4,600.64,597.78
59.235,113.58,111.27,56.945
