1294.8,1197.6,325.83,221.18
25.067,25.726,55.698,54.931
174.87,204.72,203.92,174.11
74.808,75.646,105.52,104.57
173.6,203.39,202.6,172.84
124.39,125.4,155.18,154.06
172.33,202.07,201.28,171.57
173.81,175,204.68,203.38
171.07,200.76,199.97,170.31
223.07,224.44,254.02,252.55
169.81,199.45,198.66,169.05
272.17,273.71,303.2,301.55
168.55,198.14,197.36,167.8
23.979,24.63,54.423,53.665
125.6,155.09,154.35,124.89
73.424,74.252,103.95,103.02
124.41,153.85,153.11,123.7
122.71,123.71,153.31,152.21
123.23,152.62,151.88,122.52
171.84,173.02,202.52,201.24
122.05,151.39,150.66,121.35
220.81,222.16,251.57,250.12
120.88,150.17,149.43,120.18
269.62,271.15,300.46,298.84
119.71,148.95,148.22,119.01
22.904,23.547,53.163,52.415
76.91,106.05,105.36,76.25
72.057,72.875,102.4,101.47
75.811,104.9,104.21,75.153
121.05,122.05,151.47,150.38
74.715,103.76,103.07,74.059
169.89,171.06,200.39,199.12
73.622,102.61,101.93,72.968
218.58,219.91,249.15,247.71
72.533,101.47,100.79,71.881
267.11,268.61,297.76,296.15
71.447,100.34,99.658,70.798
21.841,22.477,51.919,51.179
28.8,57.598,56.957,28.189
70.706,71.515,100.86,99.951
27.783,56.531,55.893,27.175
119.42,120.4,149.65,148.57
26.77,55.469,54.833,26.163
167.97,169.12,198.28,197.03
25.76,54.409,53.775,25.155
216.37,217.69,246.76,245.34
24.753,53.353,52.721,24.15
264.62,266.11,295.09,293.5
23.749,52.301,51.671,23.148
