1450.9,1492.5,345.66,288.09
23.519,21.95,53.69,55.192
213.57,245.78,247.16,214.95
76.303,74.847,106.58,107.97
215.87,248.08,249.46,217.25
129.07,127.73,159.45,160.72
218.17,250.38,251.76,219.55
181.82,180.59,212.3,213.47
220.47,252.68,254.06,221.85
234.56,233.44,265.14,266.19
222.76,254.98,256.35,224.14
287.28,286.27,317.97,318.9
225.06,257.27,258.65,226.44
26.119,24.561,56.189,57.679
160.19,192.17,193.55,161.57
78.716,77.271,108.89,110.27
162.49,194.47,195.85,163.87
131.3,129.96,161.57,162.84
164.79,196.77,198.15,166.17
183.86,182.64,214.24,215.39
167.09,199.07,200.45,168.47
236.41,235.3,266.89,267.93
169.38,201.37,202.75,170.76
288.94,287.94,319.52,320.45
171.68,203.66,205.04,173.06
28.701,27.154,58.67,60.15
107.18,138.94,140.32,108.56
81.112,79.676,111.18,112.55
109.48,141.24,142.62,110.86
133.51,132.18,163.68,164.94
111.78,143.54,144.92,113.16
185.88,184.67,216.16,217.3
114.08,145.84,147.22,115.46
238.25,237.15,268.62,269.66
116.38,148.14,149.52,117.76
290.59,289.6,321.07,321.99
118.68,150.44,151.81,120.06
31.265,29.729,61.133,62.602
54.555,86.088,87.468,55.935
83.491,82.065,113.46,114.82
56.855,88.388,89.768,58.235
135.7,134.39,165.77,167.02
59.154,90.688,92.067,60.534
187.89,186.69,218.07,219.2
61.453,92.987,94.366,62.832
240.07,238.98,270.34,271.37
63.751,95.285,96.664,65.13
292.23,291.25,322.61,323.52
66.049,97.582,98.961,67.427
