1186.6,1063.2,292.91,213.4
22.721,23.477,51.271,50.489
163.4,190.48,189.55,162.55
68.915,69.714,97.251,96.426
161.99,188.94,188.02,161.14
114.68,115.52,142.81,141.94
160.58,187.41,186.5,159.75
160.03,160.91,187.94,187.04
159.2,185.89,184.99,158.37
204.96,205.88,232.67,231.72
157.82,184.39,183.5,157
249.48,250.44,276.99,276
156.45,182.91,182.02,155.64
21.465,22.218,49.969,49.19
118.4,145.38,144.58,117.67
67.587,68.383,95.877,95.056
117.19,144.05,143.26,116.48
113.28,114.12,141.36,140.5
116,142.73,141.95,115.29
158.56,159.44,186.43,185.53
114.82,141.43,140.65,114.11
203.42,204.34,231.09,230.15
113.65,140.13,139.36,112.95
247.88,248.84,275.34,274.36
112.49,138.85,138.08,111.79
20.213,20.963,48.671,47.894
73.546,100.44,99.766,72.948
66.264,67.057,94.509,93.69
72.551,99.319,98.652,71.959
111.89,112.73,139.93,139.07
71.565,98.209,97.547,70.978
157.1,157.98,184.93,184.03
70.588,97.109,96.453,70.006
201.89,202.81,229.52,228.58
69.62,96.018,95.369,69.044
246.28,247.24,273.7,272.72
68.661,94.938,94.295,68.09
18.965,19.713,47.378,46.604
28.845,55.648,55.1,28.372
64.945,65.735,93.145,92.329
28.058,54.736,54.193,27.589
110.5,111.33,138.49,137.63
27.278,53.833,53.295,26.814
155.64,156.51,183.43,182.53
26.505,52.938,52.404,26.045
200.37,201.28,227.95,227.01
25.74,52.051,51.522,25.284
244.69,245.65,272.07,271.09
24.981,51.172,50.648,24.529
