1014.7,530.39,640.45,484.56
39.143,38.533,98.289,98.46
346.16,405.83,403.96,344.1
138.24,138.36,198.83,198.26
342.72,402.71,400.82,340.63
238.51,239.39,300.58,299.24
339.23,399.55,397.64,337.11
339.97,341.62,403.56,401.43
335.69,396.35,394.42,333.56
442.66,445.1,507.79,504.86
332.12,393.12,391.16,329.96
546.58,549.83,613.29,609.54
328.5,389.85,387.86,326.31
40.14,39.545,98.572,98.738
248.66,306.88,304.68,246.28
138.03,138.15,197.88,197.31
244.69,303.21,301,242.28
237.07,237.93,298.36,297.05
240.66,299.51,297.26,238.23
337.27,338.88,400.04,397.96
236.6,295.76,293.49,234.13
438.66,441.05,502.93,500.08
232.48,291.96,289.67,229.98
541.27,544.44,607.07,603.42
228.31,288.12,285.8,225.79
41.113,40.532,98.847,99.009
153.49,210.32,207.82,150.81
137.83,137.95,196.94,196.39
149.02,206.14,203.61,146.31
235.66,236.5,296.19,294.91
144.49,201.91,199.35,141.75
334.64,336.21,396.6,394.58
139.91,197.64,195.05,137.14
434.77,437.1,498.2,495.42
135.28,193.31,190.69,132.47
536.08,539.18,601.01,597.45
130.59,188.93,186.28,127.75
42.063,41.496,99.116,99.274
60.58,116.06,113.27,57.617
137.63,137.75,196.03,195.5
55.63,111.39,108.57,52.633
234.29,235.11,294.07,292.82
50.624,106.67,103.81,47.593
332.07,333.6,393.25,391.27
45.56,101.9,99.005,42.494
430.97,433.24,493.58,490.87
40.438,97.065,94.139,37.336
531.03,534.05,595.1,591.62
35.256,92.177,89.217,32.118
