695.83,851.2,296.73,230.58
15.676,15.132,42.951,43.474
183.98,212.02,212.02,183.97
62.024,61.514,89.385,89.874
183.96,212.02,212.02,183.94
108.46,107.98,135.91,136.36
183.93,212.02,212.02,183.91
154.98,154.54,182.51,182.93
183.9,212.02,212.01,183.88
201.59,201.18,229.21,229.59
183.87,212.01,212.01,183.85
248.28,247.91,275.99,276.34
183.84,212.01,212.01,183.82
16.581,16.038,43.823,44.345
137.35,165.31,165.29,137.3
62.872,62.363,90.2,90.687
137.27,165.27,165.24,137.23
109.25,108.77,136.66,137.12
137.2,165.22,165.2,137.16
155.71,155.27,183.21,183.63
137.13,165.18,165.15,137.09
202.26,201.86,229.85,230.23
137.06,165.13,165.1,137.02
248.9,248.53,276.57,276.92
136.99,165.09,165.06,136.94
17.484,16.942,44.693,45.213
90.826,118.72,118.67,90.758
63.717,63.21,91.012,91.498
90.712,118.64,118.58,90.643
110.04,109.56,137.42,137.87
90.597,118.55,118.49,90.528
156.44,156,183.91,184.33
90.482,118.46,118.4,90.412
202.93,202.53,230.49,230.87
90.366,118.37,118.31,90.297
249.51,249.14,277.15,277.5
90.251,118.28,118.22,90.181
18.384,17.844,45.56,46.08
44.423,72.251,72.172,44.328
64.56,64.055,91.822,92.307
44.265,72.119,72.04,44.17
110.82,110.35,138.17,138.62
44.107,71.987,71.907,44.012
157.17,156.73,184.6,185.02
43.949,71.855,71.775,43.854
203.6,203.2,231.12,231.51
43.791,71.722,71.642,43.695
250.12,249.76,277.73,278.08
43.632,71.589,71.509,43.536
