107.68,585.77,378.84,276.41
22.883,22.6,58.356,58.651
211.87,245.6,245.64,211.92
82.481,82.179,117.89,118.21
211.95,245.66,245.7,212
142.01,141.69,177.36,177.69
212.03,245.73,245.76,212.08
201.47,201.13,236.75,237.11
212.12,245.79,245.83,212.17
260.86,260.49,296.08,296.46
212.2,245.85,245.89,212.25
320.18,319.79,355.34,355.73
212.28,245.91,245.95,212.33
23.356,23.072,58.847,59.143
155.6,189.37,189.43,155.67
82.987,82.683,118.42,118.73
155.72,189.47,189.52,155.79
142.55,142.22,177.92,178.25
155.83,189.56,189.62,155.9
202.04,201.7,237.35,237.7
155.95,189.66,189.71,156.02
261.46,261.1,296.71,297.08
156.06,189.75,189.81,156.13
320.81,320.43,356,356.39
156.18,189.85,189.91,156.25
23.828,23.545,59.34,59.635
99.271,133.08,133.15,99.361
83.493,83.189,118.94,119.26
99.42,133.21,133.28,99.51
143.09,142.76,178.47,178.81
99.569,133.34,133.41,99.658
202.61,202.27,237.94,238.29
99.718,133.46,133.54,99.807
262.07,261.7,297.33,297.71
99.866,133.59,133.67,99.955
321.45,321.07,356.65,357.05
100.01,133.72,133.8,100.1
24.301,24.018,59.833,60.129
42.877,76.721,76.819,42.986
83.999,83.695,119.47,119.78
43.059,76.883,76.981,43.169
143.63,143.3,179.03,179.37
43.241,77.046,77.143,43.35
203.18,202.84,238.53,238.89
43.423,77.207,77.304,43.532
262.67,262.31,297.96,298.33
43.605,77.369,77.466,43.714
322.09,321.71,357.31,357.71
43.786,77.531,77.627,43.895
