1108.3,47.262,415.12,297.42
22.639,21.252,61.295,62.583
215.57,253.71,254.75,216.69
89.109,87.888,127.62,128.75
217.44,255.44,256.47,218.55
155.07,154.01,193.44,194.41
219.29,257.15,258.18,220.4
220.53,219.63,258.76,259.57
221.13,258.85,259.87,222.23
285.49,284.75,323.58,324.23
222.96,260.54,261.55,224.05
349.96,349.37,387.92,388.41
224.77,262.22,263.22,225.86
24.936,23.56,63.437,64.714
152.4,190.24,191.42,153.66
91.132,89.92,129.49,130.61
154.5,192.2,193.37,155.76
156.82,155.77,195.04,196
156.59,194.15,195.31,157.84
222.02,221.13,260.1,260.9
158.66,196.09,197.24,159.9
286.72,285.98,324.66,325.3
160.72,198.01,199.15,161.95
350.93,350.35,388.74,389.22
162.76,199.91,201.05,163.98
27.214,25.849,65.562,66.829
89.732,127.27,128.59,91.135
93.139,91.937,131.35,132.45
92.066,129.47,130.78,93.459
158.56,157.52,196.63,197.58
94.384,131.65,132.95,95.765
223.49,222.61,261.43,262.22
96.683,133.81,135.1,98.055
287.93,287.2,325.73,326.37
98.966,135.96,137.24,100.33
351.89,351.31,389.55,390.03
101.23,138.09,139.36,102.58
29.474,28.12,67.671,68.927
27.563,64.805,66.263,29.103
95.13,93.937,133.19,134.28
30.125,67.231,68.678,31.653
160.29,159.26,198.21,199.15
32.667,69.639,71.074,34.183
224.96,224.08,262.74,263.53
35.19,72.028,73.453,36.695
289.14,288.42,326.79,327.42
37.695,74.4,75.814,39.188
352.84,352.27,390.36,390.84
40.18,76.753,78.157,41.663
