1200,1263.7,306.27,240.13
19.926,18.084,45.932,47.737
182.18,209.96,211.42,183.6
66.329,64.548,92.551,94.295
184.54,212.4,213.87,185.96
112.99,111.27,139.43,141.11
186.91,214.85,216.33,188.34
159.91,158.26,186.57,188.19
189.3,217.32,218.81,190.73
207.09,205.5,233.98,235.53
191.7,219.8,221.3,193.14
254.54,253.01,281.65,283.14
194.11,222.29,223.8,195.56
22.984,21.151,48.938,50.734
136.06,163.71,165.09,137.39
69.286,67.513,95.454,97.19
138.28,166.01,167.4,139.62
115.84,114.13,142.23,143.9
140.52,168.33,169.73,141.87
162.66,161.01,189.27,190.88
142.77,170.66,172.06,144.13
209.74,208.15,236.56,238.11
145.03,173,174.42,146.4
257.08,255.56,284.13,285.61
147.31,175.36,176.78,148.68
26.028,24.203,51.929,53.717
90.147,117.67,118.97,91.402
72.228,70.464,98.344,100.07
92.241,119.84,121.15,93.503
118.68,116.98,145.02,146.68
94.347,122.02,123.34,95.615
165.4,163.76,191.95,193.55
96.464,124.22,125.54,97.74
212.37,210.79,239.14,240.68
98.593,126.43,127.76,99.876
259.6,258.09,286.6,288.07
100.73,128.65,129.99,102.02
29.057,27.241,54.907,56.687
44.455,71.845,73.068,45.632
75.157,73.401,101.22,102.94
46.419,73.886,75.116,47.602
121.51,119.82,147.79,149.45
48.393,75.939,77.176,49.583
168.12,166.49,194.62,196.21
50.378,78.003,79.247,51.574
214.99,213.42,241.7,243.23
52.374,80.079,81.33,53.577
262.12,260.61,289.05,290.52
54.381,82.166,83.424,55.591
