429.92,1113.3,335.75,258.35
27.686,28.146,59.788,59.306
189.72,219.54,218.37,188.65
80.27,80.766,112.06,111.54
187.95,217.6,216.45,186.89
132.28,132.81,163.76,163.21
186.19,215.68,214.54,185.15
183.72,184.29,214.91,214.32
184.46,213.79,212.66,183.43
234.61,235.21,265.5,264.88
182.75,211.91,210.8,181.73
284.95,285.58,315.55,314.89
181.05,210.06,208.95,180.04
26.922,27.38,58.985,58.505
140.12,169.87,168.87,139.22
79.445,79.94,111.2,110.68
138.63,168.2,167.22,137.73
131.39,131.93,162.84,162.29
137.14,166.56,165.58,136.26
182.78,183.35,213.93,213.34
135.68,164.93,163.97,134.81
233.61,234.21,264.46,263.85
134.23,163.32,162.37,133.37
283.9,284.53,314.46,313.81
132.79,161.73,160.79,131.94
26.159,26.616,58.185,57.706
90.648,120.32,119.48,89.911
78.622,79.116,110.34,109.82
89.423,118.93,118.1,88.694
130.51,131.04,161.93,161.38
88.211,117.56,116.74,87.491
181.84,182.4,212.96,212.37
87.013,116.2,115.39,86.3
232.62,233.21,263.44,262.82
85.827,114.85,114.05,85.122
282.85,283.48,313.37,312.73
84.655,113.52,112.73,83.957
25.398,25.854,57.387,56.909
41.294,70.892,70.221,40.721
77.801,78.294,109.48,108.97
40.341,69.776,69.112,39.774
129.63,130.16,161.01,160.46
39.398,68.672,68.015,38.838
180.9,181.47,211.98,211.4
38.466,67.58,66.931,37.911
231.62,232.22,262.41,261.79
37.543,66.5,65.857,36.995
281.8,282.43,312.29,311.64
36.631,65.431,64.796,36.088
